Date,Price,Return
13-Jan-20,3288.13,0.01
14-Jan-20,3283.15,0.00
15-Jan-20,3289.29,0.00
16-Jan-20,3316.81,0.01
17-Jan-20,3329.62,0.00
21-Jan-20,3320.79,0.00
22-Jan-20,3321.75,0.00
23-Jan-20,3325.54,0.00
24-Jan-20,3295.47,-0.01
27-Jan-20,3243.63,-0.02
28-Jan-20,3276.24,0.01
29-Jan-20,3273.40,0.00
30-Jan-20,3283.66,0.00
31-Jan-20,3225.52,-0.02
3-Feb-20,3248.92,0.01
4-Feb-20,3297.59,0.01
5-Feb-20,3334.69,0.01
6-Feb-20,3345.78,0.00
7-Feb-20,3327.71,-0.01
10-Feb-20,3352.09,0.01
11-Feb-20,3357.75,0.00
12-Feb-20,3379.45,0.01
13-Feb-20,3373.94,0.00
14-Feb-20,3380.16,0.00
18-Feb-20,3370.29,0.00
19-Feb-20,3386.15,0.00
20-Feb-20,3373.23,0.00
21-Feb-20,3337.75,-0.01
24-Feb-20,3225.89,-0.03
25-Feb-20,3128.21,-0.03
26-Feb-20,3116.39,0.00
27-Feb-20,2978.76,-0.05
28-Feb-20,2954.22,-0.01
2-Mar-20,3090.23,0.05
3-Mar-20,3003.37,-0.03
4-Mar-20,3130.12,0.04
5-Mar-20,3023.94,-0.03
6-Mar-20,2972.37,-0.02
9-Mar-20,2746.56,-0.08
10-Mar-20,2882.23,0.05
11-Mar-20,2741.38,-0.05
12-Mar-20,2480.64,-0.10
13-Mar-20,2711.02,0.09
16-Mar-20,2386.13,-0.13
17-Mar-20,2529.19,0.06
18-Mar-20,2398.10,-0.05
19-Mar-20,2409.39,0.00
20-Mar-20,2304.92,-0.04
23-Mar-20,2237.40,-0.03
24-Mar-20,2447.33,0.09
25-Mar-20,2475.56,0.01
26-Mar-20,2630.07,0.06
27-Mar-20,2541.47,-0.03
30-Mar-20,2626.65,0.03
31-Mar-20,2584.59,-0.02
1-Apr-20,2470.50,-0.05
2-Apr-20,2526.90,0.02
3-Apr-20,2488.65,-0.02
6-Apr-20,2663.68,0.07
7-Apr-20,2659.41,0.00
8-Apr-20,2749.98,0.03
9-Apr-20,2789.82,0.01
13-Apr-20,2761.63,-0.01
14-Apr-20,2846.06,0.03
15-Apr-20,2783.36,-0.02
16-Apr-20,2799.55,0.01
17-Apr-20,2874.56,0.03
20-Apr-20,2823.16,-0.02
21-Apr-20,2736.56,-0.03
22-Apr-20,2799.31,0.02
23-Apr-20,2797.80,0.00
24-Apr-20,2836.74,0.01
27-Apr-20,2878.48,0.01
28-Apr-20,2863.39,-0.01
29-Apr-20,2939.51,0.03
30-Apr-20,2912.43,-0.01
1-May-20,2830.71,-0.03
4-May-20,2842.74,0.00
5-May-20,2868.44,0.01
6-May-20,2848.42,-0.01
7-May-20,2881.19,0.01
8-May-20,2929.80,0.02
11-May-20,2930.19,0.00
12-May-20,2870.12,-0.02
13-May-20,2820.00,-0.02
14-May-20,2852.50,0.01
15-May-20,2863.70,0.00
18-May-20,2953.91,0.03
19-May-20,2922.94,-0.01
20-May-20,2971.61,0.02
21-May-20,2948.51,-0.01
22-May-20,2955.45,0.00
26-May-20,2991.77,0.01
27-May-20,3036.13,0.01
28-May-20,3029.73,0.00
29-May-20,3044.31,0.00
1-Jun-20,3055.73,0.00
2-Jun-20,3080.82,0.01
3-Jun-20,3122.87,0.01
4-Jun-20,3112.35,0.00
5-Jun-20,3193.93,0.03
8-Jun-20,3232.39,0.01
9-Jun-20,3207.18,-0.01
10-Jun-20,3190.14,-0.01
11-Jun-20,3002.10,-0.06
12-Jun-20,3041.31,0.01
15-Jun-20,3066.59,0.01
16-Jun-20,3124.74,0.02
17-Jun-20,3113.49,0.00
18-Jun-20,3115.34,0.00
19-Jun-20,3097.74,-0.01
22-Jun-20,3117.86,0.01
23-Jun-20,3131.29,0.00
24-Jun-20,3050.33,-0.03
25-Jun-20,3083.76,0.01
26-Jun-20,3009.05,-0.02
29-Jun-20,3053.24,0.01
30-Jun-20,3100.29,0.02
1-Jul-20,3115.86,0.01
2-Jul-20,3130.01,0.00
6-Jul-20,3179.72,0.02
7-Jul-20,3145.32,-0.01
8-Jul-20,3169.94,0.01
9-Jul-20,3152.05,-0.01
10-Jul-20,3185.04,0.01
13-Jul-20,3155.22,-0.01
14-Jul-20,3197.52,0.01
15-Jul-20,3226.56,0.01
16-Jul-20,3215.57,0.00
17-Jul-20,3224.73,0.00
20-Jul-20,3251.84,0.01
21-Jul-20,3257.30,0.00
22-Jul-20,3276.02,0.01
23-Jul-20,3235.66,-0.01
24-Jul-20,3215.63,-0.01
27-Jul-20,3239.41,0.01
28-Jul-20,3218.44,-0.01
29-Jul-20,3258.44,0.01
30-Jul-20,3246.22,0.00
31-Jul-20,3271.12,0.01
3-Aug-20,3294.61,0.01
4-Aug-20,3306.51,0.00
5-Aug-20,3327.77,0.01
6-Aug-20,3349.16,0.01
7-Aug-20,3351.28,0.00
10-Aug-20,3360.47,0.00
11-Aug-20,3333.69,-0.01
12-Aug-20,3380.35,0.01
13-Aug-20,3373.43,0.00
14-Aug-20,3372.85,0.00
17-Aug-20,3381.99,0.00
18-Aug-20,3389.78,0.00
19-Aug-20,3374.85,0.00
20-Aug-20,3385.51,0.00
21-Aug-20,3397.16,0.00
24-Aug-20,3431.28,0.01
25-Aug-20,3443.62,0.00
26-Aug-20,3478.73,0.01
27-Aug-20,3484.55,0.00
28-Aug-20,3508.01,0.01
31-Aug-20,3500.31,0.00
1-Sep-20,3526.65,0.01
2-Sep-20,3580.84,0.02
3-Sep-20,3455.06,-0.04
4-Sep-20,3426.96,-0.01
8-Sep-20,3331.84,-0.03
9-Sep-20,3398.96,0.02
10-Sep-20,3339.19,-0.02
11-Sep-20,3340.97,0.00
14-Sep-20,3383.54,0.01
15-Sep-20,3401.20,0.01
16-Sep-20,3385.49,0.00
17-Sep-20,3357.01,-0.01
18-Sep-20,3319.47,-0.01
21-Sep-20,3281.06,-0.01
22-Sep-20,3315.57,0.01
23-Sep-20,3236.92,-0.02
24-Sep-20,3246.59,0.00
25-Sep-20,3298.46,0.02
28-Sep-20,3351.60,0.02
29-Sep-20,3335.47,0.00
30-Sep-20,3363.00,0.01
1-Oct-20,3380.80,0.01
2-Oct-20,3348.42,-0.01
5-Oct-20,3408.60,0.02
6-Oct-20,3360.97,-0.01
7-Oct-20,3419.44,0.02
8-Oct-20,3446.83,0.01
9-Oct-20,3477.14,0.01
12-Oct-20,3534.22,0.02
13-Oct-20,3511.93,-0.01
14-Oct-20,3488.67,-0.01
15-Oct-20,3483.34,0.00
16-Oct-20,3483.81,0.00
19-Oct-20,3426.92,-0.02
20-Oct-20,3443.12,0.00
21-Oct-20,3435.56,0.00
22-Oct-20,3453.49,0.01
23-Oct-20,3465.39,0.00
26-Oct-20,3400.97,-0.02
27-Oct-20,3390.68,0.00
28-Oct-20,3271.03,-0.04
29-Oct-20,3310.11,0.01
30-Oct-20,3269.96,-0.01
2-Nov-20,3310.24,0.01
3-Nov-20,3369.16,0.02
4-Nov-20,3443.44,0.02
5-Nov-20,3510.45,0.02
6-Nov-20,3509.44,0.00
9-Nov-20,3550.50,0.01
10-Nov-20,3545.53,0.00
11-Nov-20,3572.66,0.01
12-Nov-20,3537.01,-0.01
13-Nov-20,3585.15,0.01
16-Nov-20,3626.91,0.01
17-Nov-20,3609.53,0.00
18-Nov-20,3567.79,-0.01
19-Nov-20,3581.87,0.00
20-Nov-20,3557.54,-0.01
23-Nov-20,3577.59,0.01
24-Nov-20,3635.41,0.02
25-Nov-20,3629.65,0.00
27-Nov-20,3638.35,0.00
30-Nov-20,3621.63,0.00
1-Dec-20,3662.45,0.01
2-Dec-20,3669.01,0.00
3-Dec-20,3666.72,0.00
4-Dec-20,3699.12,0.01
7-Dec-20,3691.96,0.00
8-Dec-20,3702.25,0.00
9-Dec-20,3672.82,-0.01
10-Dec-20,3668.10,0.00
11-Dec-20,3663.46,0.00
14-Dec-20,3647.49,0.00
15-Dec-20,3694.62,0.01
16-Dec-20,3701.17,0.00
17-Dec-20,3722.48,0.01
18-Dec-20,3709.41,0.00
21-Dec-20,3694.92,0.00
22-Dec-20,3687.26,0.00
23-Dec-20,3690.01,0.00
24-Dec-20,3703.06,0.00
28-Dec-20,3735.36,0.01
29-Dec-20,3727.04,0.00
30-Dec-20,3732.04,0.00
31-Dec-20,3756.07,0.01
4-Jan-21,3700.65,-0.01
5-Jan-21,3726.86,0.01
6-Jan-21,3748.14,0.01
7-Jan-21,3803.79,0.01
8-Jan-21,3824.68,0.01
11-Jan-21,3799.61,-0.01
12-Jan-21,3801.19,0.00
13-Jan-21,3809.84,0.00
14-Jan-21,3795.54,0.00
15-Jan-21,3768.25,-0.01
19-Jan-21,3798.91,0.01
20-Jan-21,3851.85,0.01
21-Jan-21,3853.07,0.00
22-Jan-21,3841.47,0.00
25-Jan-21,3855.36,0.00
26-Jan-21,3849.62,0.00
27-Jan-21,3750.77,-0.03
28-Jan-21,3787.38,0.01
29-Jan-21,3714.24,-0.02
1-Feb-21,3773.86,0.02
2-Feb-21,3826.31,0.01
3-Feb-21,3830.17,0.00
4-Feb-21,3871.74,0.01
5-Feb-21,3886.83,0.00
8-Feb-21,3915.59,0.01
9-Feb-21,3911.23,0.00
10-Feb-21,3909.88,0.00
11-Feb-21,3916.38,0.00
12-Feb-21,3934.83,0.00
16-Feb-21,3932.59,0.00
17-Feb-21,3931.33,0.00
18-Feb-21,3913.97,0.00
19-Feb-21,3906.71,0.00
22-Feb-21,3876.50,-0.01
23-Feb-21,3881.37,0.00
24-Feb-21,3925.43,0.01
25-Feb-21,3829.34,-0.02
26-Feb-21,3811.15,0.00
1-Mar-21,3901.82,0.02
2-Mar-21,3870.29,-0.01
3-Mar-21,3819.72,-0.01
4-Mar-21,3768.47,-0.01
5-Mar-21,3841.94,0.02
8-Mar-21,3821.35,-0.01
9-Mar-21,3875.44,0.01
10-Mar-21,3898.81,0.01
11-Mar-21,3939.34,0.01
12-Mar-21,3943.34,0.00
15-Mar-21,3968.94,0.01
16-Mar-21,3962.71,0.00
17-Mar-21,3974.12,0.00
18-Mar-21,3915.46,-0.01
19-Mar-21,3913.10,0.00
22-Mar-21,3940.59,0.01
23-Mar-21,3910.52,-0.01
24-Mar-21,3889.14,-0.01
25-Mar-21,3909.52,0.01
26-Mar-21,3974.54,0.02
29-Mar-21,3971.09,0.00
30-Mar-21,3958.55,0.00
31-Mar-21,3972.89,0.00
1-Apr-21,4019.87,0.01
5-Apr-21,4077.91,0.01
6-Apr-21,4073.94,0.00
7-Apr-21,4079.95,0.00
8-Apr-21,4097.17,0.00
9-Apr-21,4128.80,0.01
12-Apr-21,4127.99,0.00
13-Apr-21,4141.59,0.00
14-Apr-21,4124.66,0.00
15-Apr-21,4170.42,0.01
16-Apr-21,4185.47,0.00
19-Apr-21,4163.26,-0.01
20-Apr-21,4134.94,-0.01
21-Apr-21,4173.42,0.01
22-Apr-21,4134.98,-0.01
23-Apr-21,4180.17,0.01
26-Apr-21,4187.62,0.00
27-Apr-21,4186.72,0.00
28-Apr-21,4183.18,0.00
29-Apr-21,4211.47,0.01
30-Apr-21,4181.17,-0.01
3-May-21,4192.66,0.00
4-May-21,4164.66,-0.01
5-May-21,4167.59,0.00
6-May-21,4201.62,0.01
7-May-21,4232.60,0.01
10-May-21,4188.43,-0.01
11-May-21,4152.10,-0.01
12-May-21,4063.04,-0.02
13-May-21,4112.50,0.01
14-May-21,4173.85,0.01
17-May-21,4163.29,0.00
18-May-21,4127.83,-0.01
19-May-21,4115.68,0.00
20-May-21,4159.12,0.01
21-May-21,4155.86,0.00
24-May-21,4197.05,0.01
25-May-21,4188.13,0.00
26-May-21,4195.99,0.00
27-May-21,4200.88,0.00
28-May-21,4204.11,0.00
1-Jun-21,4202.04,0.00
2-Jun-21,4208.12,0.00
3-Jun-21,4192.85,0.00
4-Jun-21,4229.89,0.01
7-Jun-21,4226.52,0.00
8-Jun-21,4227.26,0.00
9-Jun-21,4219.55,0.00
10-Jun-21,4239.18,0.00
11-Jun-21,4247.44,0.00
14-Jun-21,4255.15,0.00
15-Jun-21,4246.59,0.00
16-Jun-21,4223.70,-0.01
17-Jun-21,4221.86,0.00
18-Jun-21,4166.45,-0.01
21-Jun-21,4224.79,0.01
22-Jun-21,4246.44,0.01
23-Jun-21,4241.84,0.00
24-Jun-21,4266.49,0.01
25-Jun-21,4280.70,0.00
28-Jun-21,4290.61,0.00
29-Jun-21,4291.80,0.00
30-Jun-21,4297.50,0.00
1-Jul-21,4319.94,0.01
2-Jul-21,4352.34,0.01
6-Jul-21,4343.54,0.00
7-Jul-21,4358.13,0.00
8-Jul-21,4320.82,-0.01
9-Jul-21,4369.55,0.01
12-Jul-21,4384.63,0.00
13-Jul-21,4369.21,0.00
14-Jul-21,4374.30,0.00
15-Jul-21,4360.03,0.00
16-Jul-21,4327.16,-0.01
19-Jul-21,4258.49,-0.02
20-Jul-21,4323.06,0.02
21-Jul-21,4358.69,0.01
22-Jul-21,4367.48,0.00
23-Jul-21,4411.79,0.01
26-Jul-21,4422.30,0.00
27-Jul-21,4401.46,0.00
28-Jul-21,4400.64,0.00
29-Jul-21,4419.15,0.00
30-Jul-21,4395.26,-0.01
2-Aug-21,4387.16,0.00
3-Aug-21,4423.15,0.01
4-Aug-21,4402.66,0.00
5-Aug-21,4429.10,0.01
6-Aug-21,4436.52,0.00
9-Aug-21,4432.35,0.00
10-Aug-21,4436.75,0.00
11-Aug-21,4442.41,0.00
12-Aug-21,4460.83,0.00
13-Aug-21,4468.00,0.00
16-Aug-21,4479.71,0.00
17-Aug-21,4448.08,-0.01
18-Aug-21,4400.27,-0.01
19-Aug-21,4405.80,0.00
20-Aug-21,4441.67,0.01
23-Aug-21,4479.53,0.01
24-Aug-21,4486.23,0.00
25-Aug-21,4496.19,0.00
26-Aug-21,4470.00,-0.01
27-Aug-21,4509.37,0.01
30-Aug-21,4528.79,0.00
31-Aug-21,4522.68,0.00
1-Sep-21,4524.09,0.00
2-Sep-21,4536.95,0.00
3-Sep-21,4535.43,0.00
7-Sep-21,4520.03,0.00
8-Sep-21,4514.07,0.00
9-Sep-21,4493.28,0.00
10-Sep-21,4458.58,-0.01
13-Sep-21,4468.73,0.00
14-Sep-21,4443.05,-0.01
15-Sep-21,4480.70,0.01
16-Sep-21,4473.75,0.00
17-Sep-21,4432.99,-0.01
20-Sep-21,4357.73,-0.02
21-Sep-21,4354.19,0.00
22-Sep-21,4395.64,0.01
23-Sep-21,4448.98,0.01
24-Sep-21,4455.48,0.00
27-Sep-21,4443.11,0.00
28-Sep-21,4352.63,-0.02
29-Sep-21,4359.46,0.00
30-Sep-21,4307.54,-0.01
1-Oct-21,4357.04,0.01
4-Oct-21,4300.46,-0.01
5-Oct-21,4345.72,0.01
6-Oct-21,4363.55,0.00
7-Oct-21,4399.76,0.01
8-Oct-21,4391.34,0.00
11-Oct-21,4361.19,-0.01
12-Oct-21,4350.65,0.00
13-Oct-21,4363.80,0.00
14-Oct-21,4438.26,0.02
15-Oct-21,4471.37,0.01
18-Oct-21,4486.46,0.00
19-Oct-21,4519.63,0.01
20-Oct-21,4536.19,0.00
21-Oct-21,4549.78,0.00
22-Oct-21,4544.90,0.00
25-Oct-21,4566.48,0.00
26-Oct-21,4574.79,0.00
27-Oct-21,4551.68,-0.01
28-Oct-21,4596.42,0.01
29-Oct-21,4605.38,0.00
1-Nov-21,4613.67,0.00
2-Nov-21,4630.65,0.00
3-Nov-21,4660.57,0.01
4-Nov-21,4680.06,0.00
5-Nov-21,4697.53,0.00
8-Nov-21,4701.70,0.00
9-Nov-21,4685.25,0.00
10-Nov-21,4646.71,-0.01
11-Nov-21,4649.27,0.00
12-Nov-21,4682.85,0.01
15-Nov-21,4682.80,0.00
16-Nov-21,4700.90,0.00
17-Nov-21,4688.67,0.00
18-Nov-21,4704.54,0.00
19-Nov-21,4697.96,0.00
22-Nov-21,4682.94,0.00
23-Nov-21,4690.70,0.00
24-Nov-21,4701.46,0.00
26-Nov-21,4594.62,-0.02
29-Nov-21,4655.27,0.01
30-Nov-21,4567.00,-0.02
1-Dec-21,4513.04,-0.01
2-Dec-21,4577.10,0.01
3-Dec-21,4538.43,-0.01
6-Dec-21,4591.67,0.01
7-Dec-21,4686.75,0.02
8-Dec-21,4701.21,0.00
9-Dec-21,4667.45,-0.01
10-Dec-21,4712.02,0.01
13-Dec-21,4668.97,-0.01
14-Dec-21,4634.09,-0.01
15-Dec-21,4709.85,0.02
16-Dec-21,4668.67,-0.01
17-Dec-21,4620.64,-0.01
20-Dec-21,4568.02,-0.01
21-Dec-21,4649.23,0.02
22-Dec-21,4696.56,0.01
23-Dec-21,4725.79,0.01
27-Dec-21,4791.19,0.01
28-Dec-21,4786.35,0.00
29-Dec-21,4793.06,0.00
30-Dec-21,4778.73,0.00
31-Dec-21,4766.18,0.00
3-Jan-22,4796.56,0.01
4-Jan-22,4793.54,0.00
5-Jan-22,4700.58,-0.02
6-Jan-22,4696.05,0.00
7-Jan-22,4677.03,0.00
10-Jan-22,4670.29,0.00
11-Jan-22,4713.07,0.01
12-Jan-22,4726.35,0.00
13-Jan-22,4659.03,-0.01
14-Jan-22,4662.85,0.00
18-Jan-22,4577.11,-0.02
19-Jan-22,4532.76,-0.01
20-Jan-22,4482.73,-0.01
21-Jan-22,4397.94,-0.02
24-Jan-22,4410.13,0.00
25-Jan-22,4356.45,-0.01
26-Jan-22,4349.93,0.00
27-Jan-22,4326.51,-0.01
28-Jan-22,4431.85,0.02
31-Jan-22,4515.55,0.02
1-Feb-22,4546.54,0.01
2-Feb-22,4589.38,0.01
3-Feb-22,4477.44,-0.02
4-Feb-22,4500.53,0.01
7-Feb-22,4483.87,0.00
8-Feb-22,4521.54,0.01
9-Feb-22,4587.18,0.01
10-Feb-22,4504.08,-0.02
11-Feb-22,4418.64,-0.02
14-Feb-22,4401.67,0.00
15-Feb-22,4471.07,0.02
16-Feb-22,4475.01,0.00
17-Feb-22,4380.26,-0.02
18-Feb-22,4348.87,-0.01
22-Feb-22,4304.76,-0.01
23-Feb-22,4225.50,-0.02
24-Feb-22,4288.70,0.01
25-Feb-22,4384.65,0.02
28-Feb-22,4373.94,0.00
1-Mar-22,4306.26,-0.02
2-Mar-22,4386.54,0.02
3-Mar-22,4363.49,-0.01
4-Mar-22,4328.87,-0.01
7-Mar-22,4201.09,-0.03
8-Mar-22,4170.70,-0.01
9-Mar-22,4277.88,0.03
10-Mar-22,4259.52,0.00
11-Mar-22,4204.31,-0.01
14-Mar-22,4173.11,-0.01
15-Mar-22,4262.45,0.02
16-Mar-22,4357.86,0.02
17-Mar-22,4411.67,0.01
18-Mar-22,4463.12,0.01
21-Mar-22,4461.18,0.00
22-Mar-22,4511.61,0.01
23-Mar-22,4456.24,-0.01
24-Mar-22,4520.16,0.01
25-Mar-22,4543.06,0.01
28-Mar-22,4575.52,0.01
29-Mar-22,4631.60,0.01
30-Mar-22,4602.45,-0.01
31-Mar-22,4530.41,-0.02
1-Apr-22,4545.86,0.00
4-Apr-22,4582.64,0.01
5-Apr-22,4525.12,-0.01
6-Apr-22,4481.15,-0.01
7-Apr-22,4500.21,0.00
8-Apr-22,4488.28,0.00
11-Apr-22,4412.53,-0.02
12-Apr-22,4397.45,0.00
13-Apr-22,4446.59,0.01
14-Apr-22,4392.59,-0.01
18-Apr-22,4391.69,0.00
19-Apr-22,4462.21,0.02
20-Apr-22,4459.45,0.00
21-Apr-22,4393.66,-0.01
22-Apr-22,4271.78,-0.03
25-Apr-22,4296.12,0.01
26-Apr-22,4175.20,-0.03
27-Apr-22,4183.96,0.00
28-Apr-22,4287.50,0.02
29-Apr-22,4131.93,-0.04
2-May-22,4155.38,0.01
3-May-22,4175.48,0.00
4-May-22,4300.17,0.03
5-May-22,4146.87,-0.04
6-May-22,4123.34,-0.01
9-May-22,3991.24,-0.03
10-May-22,4001.05,0.00
11-May-22,3935.18,-0.02
12-May-22,3930.08,0.00
13-May-22,4023.89,0.02
16-May-22,4008.01,0.00
17-May-22,4088.85,0.02
18-May-22,3923.68,-0.04
19-May-22,3900.79,-0.01
20-May-22,3901.36,0.00
23-May-22,3973.75,0.02
24-May-22,3941.48,-0.01
25-May-22,3978.73,0.01
26-May-22,4057.84,0.02
27-May-22,4158.24,0.02
31-May-22,4132.15,-0.01
1-Jun-22,4101.23,-0.01
2-Jun-22,4176.82,0.02
3-Jun-22,4108.54,-0.02
6-Jun-22,4121.43,0.00
7-Jun-22,4160.68,0.01
8-Jun-22,4115.77,-0.01
9-Jun-22,4017.82,-0.02
10-Jun-22,3900.86,-0.03
13-Jun-22,3749.63,-0.04
14-Jun-22,3735.48,0.00
15-Jun-22,3789.99,0.01
16-Jun-22,3666.77,-0.03
17-Jun-22,3674.84,0.00
21-Jun-22,3764.79,0.02
22-Jun-22,3759.89,0.00
23-Jun-22,3795.73,0.01
24-Jun-22,3911.74,0.03
27-Jun-22,3900.11,0.00
28-Jun-22,3821.55,-0.02
29-Jun-22,3818.83,0.00
30-Jun-22,3785.38,-0.01
1-Jul-22,3825.33,0.01
5-Jul-22,3831.39,0.00
6-Jul-22,3845.08,0.00
7-Jul-22,3902.62,0.01
8-Jul-22,3899.38,0.00
11-Jul-22,3854.43,-0.01
12-Jul-22,3818.80,-0.01
13-Jul-22,3801.78,0.00
14-Jul-22,3790.38,0.00
15-Jul-22,3863.16,0.02
18-Jul-22,3830.85,-0.01
19-Jul-22,3936.69,0.03
20-Jul-22,3959.90,0.01
21-Jul-22,3998.95,0.01
22-Jul-22,3961.63,-0.01
25-Jul-22,3966.84,0.00
26-Jul-22,3921.05,-0.01
27-Jul-22,4023.61,0.03
28-Jul-22,4072.43,0.01
29-Jul-22,4130.29,0.01
1-Aug-22,4118.63,0.00
2-Aug-22,4091.19,-0.01
3-Aug-22,4155.17,0.02
4-Aug-22,4151.94,0.00
5-Aug-22,4145.19,0.00
8-Aug-22,4140.06,0.00
9-Aug-22,4122.47,0.00
10-Aug-22,4210.24,0.02
11-Aug-22,4207.27,0.00
12-Aug-22,4280.15,0.02
15-Aug-22,4297.14,0.00
16-Aug-22,4305.20,0.00
17-Aug-22,4274.04,-0.01
18-Aug-22,4283.74,0.00
19-Aug-22,4228.48,-0.01
22-Aug-22,4137.99,-0.02
23-Aug-22,4128.73,0.00
24-Aug-22,4140.77,0.00
25-Aug-22,4199.12,0.01
26-Aug-22,4057.66,-0.03
29-Aug-22,4030.61,-0.01
30-Aug-22,3986.16,-0.01
31-Aug-22,3955.00,-0.01
1-Sep-22,3966.85,0.00
2-Sep-22,3924.26,-0.01
6-Sep-22,3908.19,0.00
7-Sep-22,3979.87,0.02
8-Sep-22,4006.18,0.01
9-Sep-22,4067.36,0.02
12-Sep-22,4110.41,0.01
13-Sep-22,3932.69,-0.04
14-Sep-22,3946.01,0.00
15-Sep-22,3901.35,-0.01
16-Sep-22,3873.33,-0.01
19-Sep-22,3899.89,0.01
20-Sep-22,3855.93,-0.01
21-Sep-22,3789.93,-0.02
22-Sep-22,3757.99,-0.01
23-Sep-22,3693.23,-0.02
26-Sep-22,3655.04,-0.01
27-Sep-22,3647.29,0.00
28-Sep-22,3719.04,0.02
29-Sep-22,3640.47,-0.02
30-Sep-22,3585.62,-0.02
3-Oct-22,3678.43,0.03
4-Oct-22,3790.93,0.03
5-Oct-22,3783.28,0.00
6-Oct-22,3744.52,-0.01
7-Oct-22,3639.66,-0.03
10-Oct-22,3612.39,-0.01
11-Oct-22,3588.84,-0.01
12-Oct-22,3577.03,0.00
13-Oct-22,3669.91,0.03
14-Oct-22,3583.07,-0.02
17-Oct-22,3677.95,0.03
18-Oct-22,3719.98,0.01
19-Oct-22,3695.16,-0.01
20-Oct-22,3665.78,-0.01
21-Oct-22,3752.75,0.02
24-Oct-22,3797.34,0.01
25-Oct-22,3859.11,0.02
26-Oct-22,3830.60,-0.01
27-Oct-22,3807.30,-0.01
28-Oct-22,3901.06,0.02
31-Oct-22,3871.98,-0.01
1-Nov-22,3856.10,0.00
2-Nov-22,3759.69,-0.03
3-Nov-22,3719.89,-0.01
4-Nov-22,3770.55,0.01
7-Nov-22,3806.80,0.01
8-Nov-22,3828.11,0.01
9-Nov-22,3748.57,-0.02
10-Nov-22,3956.37,0.05
11-Nov-22,3992.93,0.01
14-Nov-22,3957.25,-0.01
15-Nov-22,3991.73,0.01
16-Nov-22,3958.79,-0.01
17-Nov-22,3946.56,0.00
18-Nov-22,3965.34,0.00
21-Nov-22,3949.94,0.00
22-Nov-22,4003.58,0.01
23-Nov-22,4027.26,0.01
25-Nov-22,4026.12,0.00
28-Nov-22,3963.94,-0.02
29-Nov-22,3957.63,0.00
30-Nov-22,4080.11,0.03
1-Dec-22,4076.57,0.00
2-Dec-22,4071.70,0.00
5-Dec-22,3998.84,-0.02
6-Dec-22,3941.26,-0.01
7-Dec-22,3933.92,0.00
8-Dec-22,3963.51,0.01
9-Dec-22,3934.38,-0.01
12-Dec-22,3990.56,0.01
13-Dec-22,4019.65,0.01
14-Dec-22,3995.32,-0.01
15-Dec-22,3895.75,-0.03
16-Dec-22,3852.36,-0.01
19-Dec-22,3817.66,-0.01
20-Dec-22,3821.62,0.00
21-Dec-22,3878.44,0.01
22-Dec-22,3822.39,-0.01
23-Dec-22,3844.82,0.01
27-Dec-22,3829.25,0.00
28-Dec-22,3783.22,-0.01
29-Dec-22,3849.28,0.02
30-Dec-22,3839.50,0.00
